start_date,end_date,symbol,name,holding_days,period_return,contribution_to_total_return,max_drawdown_during_holding
2024-06-03,2024-06-03,511880,银华日利ETF,1,4.91931587736083e-05,0.0008867734027795393,-0.03138384768964719
2024-06-04,2024-06-04,NDX,纳指ETF国泰,1,0.002895670900421532,0.05220096290015874,-0.028579054083723854
2024-06-05,2024-06-05,511880,银华日利ETF,1,3.9644287955553636e-05,0.0007167466815864998,-0.028540542792017898
2024-06-06,2024-06-19,NDX,纳指ETF国泰,10,0.04590527860176041,0.8299748134319209,-0.03028072923325853
2024-06-20,2024-06-20,980080.CN,国证成长100指数,1,-0.005489382934667164,-0.10380497510001518,-0.005489382934667164
2024-06-21,2024-06-30,NDX,纳指ETF国泰,7,-0.0035148771400151935,-0.0661019412457442,-0.019470223134710696
2024-07-01,2024-07-01,511880,银华日利ETF,1,6.0138597465231314e-05,0.0011270110631329544,-0.008925367313854848
2024-07-02,2024-07-04,NDX,纳指ETF国泰,3,0.01889798077928906,0.3541737777863787,0.0
2024-07-05,2024-07-05,511880,银华日利ETF,1,9.899196845153391e-05,0.0018903040411011318,0.0
2024-07-08,2024-07-17,NDX,纳指ETF国泰,8,-0.029071385127498628,-0.5551884423269051,-0.04238061207740096
2024-07-18,2024-07-25,159934,黄金ETF易方达,6,-0.04338745239526964,-0.8045001749298493,-0.08392927768367997
2024-07-26,2024-08-02,511880,银华日利ETF,6,0.00037589384699132644,0.006667503964369104,-0.08383866048685684
2024-08-05,2024-08-05,159934,黄金ETF易方达,1,-0.018365696230123407,-0.3258882337790965,-0.10041553308918183
2024-08-06,2024-08-20,511880,银华日利ETF,11,0.0005544512104911359,0.00965771413653016,-0.10038851881763433
2024-08-21,2024-08-27,159934,黄金ETF易方达,5,0.002031348897424623,0.03540268993732454,-0.10182762394325695
2024-08-28,2024-08-29,NDX,纳指ETF国泰,2,-0.01307704220021133,-0.22837185143484717,-0.10988271068037259
2024-08-30,2024-08-30,159934,黄金ETF易方达,1,-0.0025526692245576577,-0.04399576176274067,-0.11215488569106546
2024-09-02,2024-09-02,NDX,纳指ETF国泰,1,0.0,0.0,-0.11215488569106546
2024-09-03,2024-09-06,511880,银华日利ETF,4,0.00021218482322460375,0.0036477123948799317,-0.112119806684286
2024-09-09,2024-09-09,159934,黄金ETF易方达,1,-0.004538832105442037,-0.07804454100304525,-0.11599713340005802
2024-09-10,2024-09-11,511880,银华日利ETF,2,7.168542679147905e-05,0.0012270255642548022,-0.11596609497257515
2024-09-12,2024-09-12,159934,黄金ETF易方达,1,-0.0012932354354556752,-0.022137647269854455,-0.11707706906190063
2024-09-13,2024-09-13,511880,银华日利ETF,1,0.00017992478266393164,0.003075975312682999,-0.1169182093454425
2024-09-16,2024-09-16,159934,黄金ETF易方达,1,0.0,0.0,-0.1169182093454425
2024-09-17,2024-09-18,511880,银华日利ETF,2,0.0,0.0,-0.1169182093454425
2024-09-19,2024-09-27,159934,黄金ETF易方达,7,0.02596347466963511,0.4439487171627725,-0.11531144221852607
2024-09-30,2024-10-01,980081.CNI,国证价值100指数,2,0.08068538338120623,1.4154572549880449,-0.020888600688180214
2024-10-02,2024-10-03,NDX,纳指ETF国泰,2,0.0010134978614373402,0.019214275170561734,-0.01989627337886879
2024-10-04,2024-10-04,511880,银华日利ETF,1,0.0,0.0,-0.01989627337886879
2024-10-07,2024-10-07,NDX,纳指ETF国泰,1,-0.01169339667489866,-0.22191250992269929,-0.03135701503679611
2024-10-08,2024-10-08,511880,银华日利ETF,1,0.0,0.0,-0.03135701503679611
2024-10-09,2024-10-09,980081.CNI,国证价值100指数,1,-0.08235704567967372,-1.5446623435892732,-0.11113158959670622
2024-10-10,2024-10-22,980080.CN,国证成长100指数,9,0.012731085937260245,0.21911493697941964,-0.17884517840431513
2024-10-23,2024-10-23,159934,黄金ETF易方达,1,0.005858282952017513,0.10211064500089151,-0.09454179296795329
2024-10-24,2024-10-24,399439.SZ,国证石油天然气指数,1,-0.006762505101704841,-0.1185618801624706,-0.10066495871238812
2024-10-25,2024-11-01,980080.CN,国证成长100指数,6,-0.0426564136812021,-0.742805169353371,-0.13902736627155343
2024-11-04,2024-11-04,159934,黄金ETF易方达,1,-0.006720224934878227,-0.11203203369541015,-0.1448132960329831
2024-11-05,2024-11-05,399439.SZ,国证石油天然气指数,1,0.012702009344129017,0.21033058533300064,-0.13395070652821905
2024-11-06,2024-11-06,511880,银华日利ETF,1,3.3578897268959906e-05,0.0005630903751345784,-0.13392162554796372
2024-11-07,2024-11-08,980080.CN,国证成长100指数,2,0.01632569376656212,0.2737775942778953,-0.11978229522881778
2024-11-11,2024-11-12,NDX,纳指ETF国泰,2,-0.0021966238852423325,-0.03743819171317142,-0.12171580246333136
2024-11-13,2024-11-15,980080.CN,国证成长100指数,3,-0.055090783161517276,-0.9368780792317111,-0.1701011667440112
2024-11-18,2024-11-20,NDX,纳指ETF国泰,3,0.013384775709002428,0.21508261822629038,-0.1641983067325934
2024-11-21,2024-11-21,399439.SZ,国证石油天然气指数,1,-0.004811426723172696,-0.078350625512563,-0.1630395997984997
2024-11-22,2024-11-29,511880,银华日利ETF,6,0.0003698953349413614,0.005994498100914569,-0.1629522801773916
2024-12-02,2024-12-18,NDX,纳指ETF国泰,13,0.013327459124915064,0.21606376812956896,-0.1533602127474556
2024-12-19,2024-12-19,159934,黄金ETF易方达,1,-0.0032193973288198174,-0.052888223243964916,-0.15430275950227523
2024-12-20,2024-12-20,980081.CNI,国证价值100指数,1,-0.008504047417697058,-0.13925463173034558,-0.16149460893648349
2024-12-23,2025-01-02,980080.CN,国证成长100指数,8,-0.06107613792651001,-0.9916227659763308,-0.21270727985320104
2025-01-03,2025-01-06,159934,黄金ETF易方达,2,0.0036818014878094996,0.056126203562095967,-0.20980862434482295
2025-01-07,2025-01-07,980081.CNI,国证价值100指数,1,0.0004377098454273476,0.006697113560985457,-0.20946274979992696
2025-01-08,2025-01-28,159934,黄金ETF易方达,15,0.02864033889830009,0.4383989990344084,-0.20523749115136902
2025-01-29,2025-02-03,NDX,纳指ETF国泰,4,-0.007708839046745797,-0.12137910500202054,-0.19309015725345768
2025-02-04,2025-02-04,511880,银华日利ETF,1,0.0,0.0,-0.19309015725345768
2025-02-05,2025-02-05,NDX,纳指ETF国泰,1,0.004230836379553571,0.06610286845837443,-0.1896762537357457
2025-02-06,2025-02-12,159934,黄金ETF易方达,5,0.018363964403813382,0.2881337096609986,-0.19027564057644153
2025-02-13,2025-02-13,980080.CN,国证成长100指数,1,-0.033165262991173505,-0.5299246199257315,-0.2021636216572048
2025-02-14,2025-02-26,159934,黄金ETF易方达,9,-0.006870228143638579,-0.10613388366724053,-0.21105413273303608
2025-02-27,2025-03-03,980080.CN,国证成长100指数,3,-0.06759580962959744,-1.0370714357793993,-0.26120482141971524
2025-03-04,2025-03-06,511880,银华日利ETF,3,0.00010686657744130024,0.0015287448807583814,-0.2611779668237407
2025-03-07,2025-03-07,980080.CN,国证成长100指数,1,-0.013295627101371,-0.19021657176669216,-0.2709496638294049
2025-03-10,2025-03-11,511880,银华日利ETF,2,6.977585958800603e-05,0.0009849898889751074,-0.27092263908140124
2025-03-12,2025-03-28,980081.CNI,国证价值100指数,13,0.02311284417796,0.32629488861420697,-0.2727125656335885
2025-03-31,2025-04-04,159934,黄金ETF易方达,5,0.024741241788757362,0.35735668407051513,-0.2439813631098644
2025-04-07,2025-04-07,511880,银华日利ETF,1,0.0,0.0,-0.2355913923378079
2025-04-08,2025-04-30,159934,黄金ETF易方达,17,0.09232484677687092,1.3665112985690495,-0.23184084632907964
2025-05-01,2025-05-06,NDX,纳指ETF国泰,4,0.011257804607949451,0.18201205394044706,-0.1558152018778295
2025-05-07,2025-05-08,159934,黄金ETF易方达,2,-0.007201067327256339,-0.11773489522812497,-0.1616978705991815
2025-05-09,2025-05-14,NDX,纳指ETF国泰,4,0.06258312891885098,1.0158437296942822,-0.1617862986821912
2025-05-15,2025-05-15,980080.CN,国证成长100指数,1,-0.019407999197938453,-0.33474439475889284,-0.12652228034606927
2025-05-16,2025-05-26,NDX,纳指ETF国泰,7,-0.01969305387543907,-0.3330688082972202,-0.14372372413820977
2025-05-27,2025-05-27,980081.CNI,国证价值100指数,1,-0.0017793311688808489,-0.029501205342914005,-0.14524732320502387
2025-05-28,2025-06-16,NDX,纳指ETF国泰,14,0.024402396775265123,0.4038703924124931,-0.14911186070506477
2025-06-17,2025-06-25,399439.SZ,国证石油天然气指数,7,-0.030296684508776317,-0.5136593790271888,-0.15091741009158555
2025-06-26,2025-07-14,980080.CN,国证成长100指数,13,0.023253890690255963,0.38230909079973685,-0.15091287046043234
2025-07-15,2025-07-15,NDX,纳指ETF国泰,1,0.0012669306246571033,0.02131352276811782,-0.13007219274439785
2025-07-16,2025-09-08,980080.CN,国证成长100指数,39,0.24401676961150454,4.110285124177452,-0.13010346339086043
2025-09-09,2025-10-01,159934,黄金ETF易方达,17,0.06131897924120899,1.284912124742874,-0.08121656825275425
2025-10-02,2025-10-09,NDX,纳指ETF国泰,6,0.011988034545314497,0.2666075395915968,-0.029345262584121623
2025-10-10,2025-10-28,159934,黄金ETF易方达,13,-0.016693969001786213,-0.37571576770773873,-0.10101651429819891
2025-10-29,2025-11-10,399439.SZ,国证石油天然气指数,9,0.045024319261604884,0.9964044924286704,-0.09617201918293183
2025-11-11,2025-11-18,980081.CNI,国证价值100指数,6,-0.02534196172632952,-0.5860776360135702,-0.08434814418477599
2025-11-19,2025-11-21,399439.SZ,国证石油天然气指数,3,-0.017405928092499412,-0.3923416126242856,-0.10028591454485936
2025-11-24,2025-12-01,511880,银华日利ETF,6,0.00022353281353515442,0.004950882416093094,-0.10026126166229754
2025-12-02,2025-12-11,159934,黄金ETF易方达,8,-0.0064983242302700805,-0.14395931520135363,-0.11084062852400944
2025-12-12,2026-01-02,980080.CN,国证成长100指数,15,0.055099936592106546,1.2127131831584848,-0.136941588681187
2026-01-05,2026-01-05,511880,银华日利ETF,1,0.0,0.0,-0.05666969032760727
2026-01-06,2026-01-21,980080.CN,国证成长100指数,12,0.038113582468634055,0.885075600852204,-0.058715477200698696
2026-01-22,2026-01-28,399439.SZ,国证石油天然气指数,5,0.08140664859368063,1.9624804798563353,-0.011108973071330741
2026-01-29,2026-02-02,159934,黄金ETF易方达,3,-0.13085027428096652,-3.411215391307117,-0.17144444370216105
2026-02-03,2026-02-13,399439.SZ,国证石油天然气指数,9,0.02305254898980036,0.5223337116513243,-0.16494576594663557
2026-02-17,2026-02-24,511880,银华日利ETF,6,0.0,0.0,-0.15234412614983384
2026-02-25,2026-03-16,399439.SZ,国证石油天然气指数,14,0.07860121314527202,1.8220332308572296,-0.14448235924307917
2026-03-17,2026-03-18,511880,银华日利ETF,2,5.462395360988914e-05,0.0013657495920824658,-0.10670150688401936
2026-03-19,2026-03-19,980080.CN,国证成长100指数,1,-0.029835202515113624,-0.7460031498398436,-0.13332833336042238
2026-03-20,2026-04-09,511880,银华日利ETF,15,0.0005972192765240081,0.014487418316505796,-0.1332579504862661
2026-04-10,2026-05-01,980080.CN,国证成长100指数,16,0.14411629793808056,3.4980786699876525,-0.11160265976451866
2026-05-04,2026-05-06,NDX,纳指ETF国泰,3,0.03207516935220189,0.8907495366626996,-0.009930643763393032
2026-05-07,2026-05-21,980080.CN,国证成长100指数,11,-0.0015337697463595479,-0.0439600465476957,-0.060788071160319146
2026-05-22,2026-05-22,NDX,纳指ETF国泰,1,0.004236415412725014,0.12123552483037159,-0.05680917926916751
2026-05-25,2026-05-27,980080.CN,国证成长100指数,3,0.01604733172481909,0.4611796691178469,-0.04167348328909548
2026-05-28,2026-05-28,NDX,纳指ETF国泰,1,0.008351253592168595,0.24385571284381413,-0.03367025552394309
2026-05-29,2026-05-29,980080.CN,国证成长100指数,1,-0.019208835358705767,-0.5655801249025352,-0.052232324487803794
2026-06-01,2026-06-05,NDX,纳指ETF国泰,5,-0.0453490406744268,-1.3095972502417013,-0.09521267935451339
